State,Office,Office Code,Jurisdiction Code,Election Type,Election Type Code,Full Name,Last Name,Candidate ID
New York,House,H,26,General Election,G,Anthony Marecki,Marecki,20078287
New York,Issue,I1,0,General Election,G,No,No,3
New York,Issue,I1,0,General Election,G,Yes,Yes,2
New York,President,P,0,General Election,G,Kamala Harris,Harris,64984
New York,President,P,0,General Election,G,Donald Trump,Trump,8639
New York,President,P,0,General Election,G,Write-ins,Write-ins,21303
New York,Senate,S,0,General Election,G,Kirsten Gillibrand,Gillibrand,51916
New York,Senate,S,0,General Election,G,Mike Sapraicone,Sapraicone,20077489
New York,Senate,S,0,General Election,G,Diane Sare,Sare,62038
North Carolina,Attorney General,A,0,General Election,G,Dan Bishop,Bishop,22311
North Carolina,Attorney General,A,0,General Election,G,Jeff Jackson,Jackson,20074935
North Carolina,Governor,G,0,General Election,G,Mark Robinson,Robinson,20076937
North Carolina,Governor,G,0,General Election,G,Mike Ross,Ross,20078193
North Carolina,Governor,G,0,General Election,G,Vinny Smith,Smith,20078814
North Carolina,Governor,G,0,General Election,G,Josh Stein,Stein,20076936
North Carolina,Governor,G,0,General Election,G,Wayne Turner,Turner,20077530
North Carolina,House,H,1,General Election,G,Tom Bailey,Bailey,34158
North Carolina,House,H,1,General Election,G,Laurie Buckhout,Buckhout,20077289
North Carolina,House,H,1,General Election,G,Don Davis,Davis,20074860
North Carolina,House,H,2,General Election,G,Michael Dublin,Dublin,20077533
North Carolina,House,H,2,General Election,G,Deborah Ross,Ross,55909
North Carolina,House,H,2,General Election,G,Alan Swain,Swain,20073529
North Carolina,House,H,3,General Election,G,Gheorghe Cormos,Cormos,20077534
North Carolina,House,H,3,General Election,G,Greg Murphy,Murphy,20072910
North Carolina,House,H,4,General Election,G,Eric Blankenburg,Blankenburg,20077503
North Carolina,House,H,4,General Election,G,Valerie Foushee,Foushee,20074879
North Carolina,House,H,4,General Election,G,Guy Meilleur,Meilleur,20077535
North Carolina,House,H,5,General Election,G,Virginia Foxx,Foxx,1877
North Carolina,House,H,5,General Election,G,Chuck Hubbard,Hubbard,20077295
North Carolina,House,H,6,General Election,G,Kevin Hayes,Hayes,20073798
North Carolina,House,H,6,General Election,G,Addison McDowell,McDowell,20077505
North Carolina,House,H,7,General Election,G,Marlando Pridgen,Pridgen,20077506
North Carolina,House,H,7,General Election,G,David Rouzer,Rouzer,35605
North Carolina,House,H,8,General Election,G,Justin Dues,Dues,20077507
North Carolina,House,H,8,General Election,G,Mark Harris,Harris,63306
North Carolina,House,H,9,General Election,G,Nigel Bristow,Bristow,20077510
North Carolina,House,H,9,General Election,G,Shelane Etchison,Etchison,20078524
North Carolina,House,H,9,General Election,G,Richard Hudson,Hudson,61758
North Carolina,House,H,10,General Election,G,Steven Feldman,Feldman,20077536
North Carolina,House,H,10,General Election,G,Pat Harrigan,Harrigan,20074937
North Carolina,House,H,10,General Election,G,Todd Helm,Helm,20078812
North Carolina,House,H,10,General Election,G,Ralph Scott,Scott,20077512
North Carolina,House,H,11,General Election,G,Chuck Edwards,Edwards,20074913
North Carolina,House,H,11,General Election,G,Caleb Rudow,Rudow,20077517
North Carolina,House,H,12,General Election,G,Alma Adams,Adams,55929
North Carolina,House,H,12,General Election,G,Addul Ali,Ali,20077409
North Carolina,House,H,13,General Election,G,Brad Knott,Knott,20077302
North Carolina,House,H,13,General Election,G,Frank Pierce,Pierce,20077518
North Carolina,House,H,14,General Election,G,Pam Genant,Genant,20074902
North Carolina,House,H,14,General Election,G,Tim Moore,Moore,20077309
North Carolina,Issue,I1,0,General Election,G,No,No,3
North Carolina,Issue,I1,0,General Election,G,Yes,Yes,2
North Carolina,Lt Governor,L,0,General Election,G,Shannon Bray,Bray,20073797
North Carolina,Lt Governor,L,0,General Election,G,Rachel Hunt,Hunt,20077315
North Carolina,Lt Governor,L,0,General Election,G,Wayne Jones,Jones,20078815
North Carolina,Lt Governor,L,0,General Election,G,Hal Weatherman,Weatherman,20077322
North Carolina,President,P,0,General Election,G,Kamala Harris,Harris,64984
North Carolina,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
North Carolina,President,P,0,General Election,G,Jill Stein,Stein,895
North Carolina,President,P,0,General Election,G,Randall Terry,Terry,61513
North Carolina,President,P,0,General Election,G,Donald Trump,Trump,8639
North Carolina,President,P,0,General Election,G,Cornel West,West,20078274
North Carolina,President,P,0,General Election,G,Write-ins,Write-ins,21303
North Carolina,Secretary Of State,SS,0,General Election,G,Chad Brown,Brown,20077326
North Carolina,Secretary Of State,SS,0,General Election,G,Elaine Marshall,Marshall,35216
North Carolina,Sup Public Instruct,ED,0,General Election,G,Maurice Green,Green,20078191
North Carolina,Sup Public Instruct,ED,0,General Election,G,Michele Morrow,Morrow,20078192
North Carolina,Supreme Court,B,0,General Election,G,Jefferson Griffin,Griffin,20078512
North Carolina,Supreme Court,B,0,General Election,G,Allison Riggs,Riggs,20078511
North Dakota,Governor,G,0,General Election,G,Kelly Armstrong,Armstrong,20104
North Dakota,Governor,G,0,General Election,G,Michael Coachman,Coachman,20075845
North Dakota,Governor,G,0,General Election,G,Merrill Piepkorn,Piepkorn,20078194
North Dakota,House,H,1,General Election,G,Julie Fedorchak,Fedorchak,20078556
North Dakota,House,H,1,General Election,G,Trygve Hammer,Hammer,20078448
North Dakota,Issue,I1,0,General Election,G,No,No,3
North Dakota,Issue,I1,0,General Election,G,Yes,Yes,2
North Dakota,President,P,0,General Election,G,Kamala Harris,Harris,64984
North Dakota,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
North Dakota,President,P,0,General Election,G,Donald Trump,Trump,8639
North Dakota,President,P,0,General Election,G,Write-ins,Write-ins,21303
North Dakota,Senate,S,0,General Election,G,Katrina Christiansen,Christiansen,20075545
North Dakota,Senate,S,0,General Election,G,Kevin Cramer,Cramer,62068
Ohio,House,H,1,General Election,G,Greg Landsman,Landsman,20075257
Ohio,House,H,1,General Election,G,Orlando Sonza,Sonza,20077598
Ohio,House,H,2,General Election,G,Samantha Meadows,Meadows,20075260
Ohio,House,H,2,General Election,G,David Taylor,Taylor,20077609
Ohio,House,H,2,General Election,G,Write-ins,Write-ins,21303
Ohio,House,H,3,General Election,G,Joyce Beatty,Beatty,57169
Ohio,House,H,3,General Election,G,Michael Young,Young,20077611
Ohio,House,H,4,General Election,G,Jim Jordan,Jordan,57253
Ohio,House,H,4,General Election,G,Tamie Wilson,Wilson,20075263
Ohio,House,H,5,General Election,G,Bob Latta,Latta,57148
Ohio,House,H,5,General Election,G,Keith Mundy,Mundy,64712
Ohio,House,H,6,General Election,G,Michael Kripchak,Kripchak,20077615
Ohio,House,H,6,General Election,G,Michael Rulli,Rulli,20077616
Ohio,House,H,7,General Election,G,Matthew Diemer,Diemer,20075267
Ohio,House,H,7,General Election,G,Dennis Kucinich,Kucinich,1380
Ohio,House,H,7,General Election,G,Max Miller,Miller,20075272
Ohio,House,H,8,General Election,G,Warren Davidson,Davidson,64698
Ohio,House,H,8,General Election,G,Vanessa Enoch,Enoch,19633
Ohio,House,H,9,General Election,G,Marcy Kaptur,Kaptur,405
Ohio,House,H,9,General Election,G,Derek Merrin,Merrin,20077623
Ohio,House,H,9,General Election,G,Tom Pruss,Pruss,20078890
Ohio,House,H,10,General Election,G,Amy Cox,Cox,20077624
Ohio,House,H,10,General Election,G,Michael Harbaugh,Harbaugh,20078891
Ohio,House,H,10,General Election,G,Mike Turner,Turner,1376
Ohio,House,H,11,General Election,G,Shontel Brown,Brown,20074207
Ohio,House,H,11,General Election,G,Sean Freeman,Freeman,20078889
Ohio,House,H,11,General Election,G,Alan Rapoport,Rapoport,20077628
Ohio,House,H,11,General Election,G,Write-ins,Write-ins,21303
Ohio,House,H,12,General Election,G,Troy Balderson,Balderson,19653
Ohio,House,H,12,General Election,G,Jerrad Christian,Christian,20077630
Ohio,House,H,13,General Election,G,Kevin Coughlin,Coughlin,20077632
Ohio,House,H,13,General Election,G,Emilia Sykes,Sykes,20075287
Ohio,House,H,13,General Election,G,Write-ins,Write-ins,21303
Ohio,House,H,14,General Election,G,David Joyce,Joyce,62559
Ohio,House,H,14,General Election,G,Brian Kenderes,Kenderes,20077633
Ohio,House,H,15,General Election,G,Mike Carey,Carey,20074208
Ohio,House,H,15,General Election,G,Adam Miller,Miller,20067792
Ohio,Issue,I1,0,General Election,G,No,No,3
Ohio,Issue,I1,0,General Election,G,Yes,Yes,2
Ohio,President,P,0,General Election,G,Richard Duncan,Duncan,21126
Ohio,President,P,0,General Election,G,Kamala Harris,Harris,64984
Ohio,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Ohio,President,P,0,General Election,G,Peter Sonski,Sonski,20078864
Ohio,President,P,0,General Election,G,Jill Stein,Stein,895
Ohio,President,P,0,General Election,G,Donald Trump,Trump,8639
Ohio,President,P,0,General Election,G,Write-ins,Write-ins,21303
Ohio,Senate,S,0,General Election,G,Sherrod Brown,Brown,1384
Ohio,Senate,S,0,General Election,G,Don Kissick,Kissick,21298
Ohio,Senate,S,0,General Election,G,Bernie Moreno,Moreno,20077596
Ohio,Senate,S,0,General Election,G,Write-ins,Write-ins,21303
Ohio,Supreme Court,B,0,General Election,G,Joe Deters,Deters,20078508
Ohio,Supreme Court,B,0,General Election,G,Melody Stewart,Stewart,20078507
Ohio,Supreme Court 2,B2,0,General Election,G,Michael Donnelly,Donnelly,20078516
Ohio,Supreme Court 2,B2,0,General Election,G,Megan Shanahan,Shanahan,20078517
Ohio,Supreme Court 3,B3,0,General Election,G,Lisa Forbes,Forbes,20078518
Ohio,Supreme Court 3,B3,0,General Election,G,Dan Hawkins,Hawkins,20078519
Oklahoma,House,H,1,General Election,G,Dennis Baker,Baker,20075577
Oklahoma,House,H,1,General Election,G,Kevin Hern,Hern,20374
Oklahoma,House,H,1,General Election,G,Mark Sanders,Sanders,20078451
Oklahoma,House,H,2,General Election,G,Josh Brecheen,Brecheen,20075553
Oklahoma,House,H,2,General Election,G,Ronnie Hopkins,Hopkins,20078452
Oklahoma,House,H,2,General Election,G,Brandon Wade,Wade,20075580
Oklahoma,House,H,3,General Election,G,Frank Lucas,Lucas,1396
Oklahoma,House,H,4,General Election,G,Mary Brannon,Brannon,20659
Oklahoma,House,H,4,General Election,G,Tom Cole,Cole,1398
Oklahoma,House,H,4,General Election,G,James Stacy,Stacy,20078453
Oklahoma,House,H,5,General Election,G,Stephanie Bice,Bice,20074039
Oklahoma,House,H,5,General Election,G,Madison Horn,Horn,20075579
Oklahoma,Issue,I1,0,General Election,G,No,No,3
Oklahoma,Issue,I1,0,General Election,G,Yes,Yes,2
Oklahoma,Issue 2,I2,0,General Election,G,No,No,3
Oklahoma,Issue 2,I2,0,General Election,G,Yes,Yes,2
Oklahoma,President,P,0,General Election,G,Chris Garrity,Garrity,20078735
Oklahoma,President,P,0,General Election,G,Kamala Harris,Harris,64984
Oklahoma,President,P,0,General Election,G,Robert F. Kennedy Jr.,Kennedy,20077008
Oklahoma,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Oklahoma,President,P,0,General Election,G,Donald Trump,Trump,8639
Oregon,Attorney General,A,0,General Election,G,Will Lathrop,Lathrop,20077730
Oregon,Attorney General,A,0,General Election,G,Dan Rayfield,Rayfield,20077729
Oregon,House,H,1,General Election,G,Suzanne Bonamici,Bonamici,61555
Oregon,House,H,1,General Election,G,Joseph Christman,Christman,20078847
Oregon,House,H,1,General Election,G,Bob Todd,Todd,20078218
Oregon,House,H,2,General Election,G,Cliff Bentz,Bentz,20073635
Oregon,House,H,2,General Election,G,Dan Ruby,Ruby,20078219
Oregon,House,H,2,General Election,G,Michael Stettler,Stettler,20078848
Oregon,House,H,3,General Election,G,Maxine Dexter,Dexter,20078221
Oregon,House,H,3,General Election,G,David Frosch,Frosch,20076571
Oregon,House,H,3,General Election,G,Joanna Harbour,Harbour,20073636
Oregon,House,H,3,General Election,G,Joe Meyer,Meyer,20078849
Oregon,House,H,3,General Election,G,David Walker,Walker,64477
Oregon,House,H,4,General Election,G,Daniel Bahlen,Bahlen,20078850
Oregon,House,H,4,General Election,G,Monique DeSpain,DeSpain,20078227
Oregon,House,H,4,General Election,G,Justin Filip,Filip,20078851
Oregon,House,H,4,General Election,G,Val Hoyle,Hoyle,20074550
Oregon,House,H,5,General Election,G,Janelle Bynum,Bynum,20078228
Oregon,House,H,5,General Election,G,Lori Chavez-DeRemer,Chavez-DeRemer,20074568
Oregon,House,H,5,General Election,G,Sonja Feintech,Feintech,20078853
Oregon,House,H,5,General Election,G,Brett Smith,Smith,20078855
Oregon,House,H,5,General Election,G,Andrea Townsend,Townsend,20078856
Oregon,House,H,6,General Election,G,Mike Erickson,Erickson,51801
Oregon,House,H,6,General Election,G,Andrea Salinas,Salinas,20074562
Oregon,Issue,I1,0,General Election,G,No,No,3
Oregon,Issue,I1,0,General Election,G,Yes,Yes,2
Oregon,President,P,0,General Election,G,Kamala Harris,Harris,64984
Oregon,President,P,0,General Election,G,Robert F. Kennedy Jr.,Kennedy,20077008
Oregon,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Oregon,President,P,0,General Election,G,Jill Stein,Stein,895
Oregon,President,P,0,General Election,G,Randall Terry,Terry,61513
Oregon,President,P,0,General Election,G,Donald Trump,Trump,8639
Oregon,President,P,0,General Election,G,Cornel West,West,20078274
Oregon,President,P,0,General Election,G,Write-ins,Write-ins,21303
Oregon,Secretary Of State,SS,0,General Election,G,Dennis Linthicum,Linthicum,20078215
Oregon,Secretary Of State,SS,0,General Election,G,Nathalie Paravacini,Paravacini,20076829
Oregon,Secretary Of State,SS,0,General Election,G,Tobias Read,Read,20074522
Pennsylvania,Attorney General,A,0,General Election,G,Rob Cowburn,Cowburn,20078807
Pennsylvania,Attorney General,A,0,General Election,G,Eugene DePasquale,DePasquale,20073241
Pennsylvania,Attorney General,A,0,General Election,G,Justin Magill,Magill,20078808
Pennsylvania,Attorney General,A,0,General Election,G,Eric Settle,Settle,20078809
Pennsylvania,Attorney General,A,0,General Election,G,Dave Sunday,Sunday,20077728
Pennsylvania,Attorney General,A,0,General Election,G,Richard Weiss,Weiss,20076901
Pennsylvania,Attorney General,A,0,General Election,G,Write-ins,Write-ins,21303
Pennsylvania,House,H,1,General Election,G,Ashley Ehasz,Ehasz,20074821
Pennsylvania,House,H,1,General Election,G,Brian Fitzpatrick,Fitzpatrick,64827
Pennsylvania,House,H,2,General Election,G,Aaron Bashir,Bashir,20074843
Pennsylvania,House,H,2,General Election,G,Brendan Boyle,Boyle,63512
Pennsylvania,House,H,3,General Election,G,Dwight Evans,Evans,49768
Pennsylvania,House,H,4,General Election,G,Madeleine Dean,Dean,20386
Pennsylvania,House,H,4,General Election,G,David Winkler,Winkler,20078057
Pennsylvania,House,H,5,General Election,G,Alfeia Goodwin,Goodwin,20078058
Pennsylvania,House,H,5,General Election,G,Mary Gay Scanlon,Scanlon,19931
Pennsylvania,House,H,6,General Election,G,Chrissy Houlahan,Houlahan,19938
Pennsylvania,House,H,6,General Election,G,Neil Young,Young,20078059
Pennsylvania,House,H,7,General Election,G,Ryan Mackenzie,Mackenzie,20078060
Pennsylvania,House,H,7,General Election,G,Susan Wild,Wild,19942
Pennsylvania,House,H,8,General Election,G,Robert Bresnahan,Bresnahan,20078062
Pennsylvania,House,H,8,General Election,G,Matt Cartwright,Cartwright,20072760
Pennsylvania,House,H,9,General Election,G,Daniel Meuser,Meuser,19952
Pennsylvania,House,H,9,General Election,G,Amanda Waldman,Waldman,20074827
Pennsylvania,House,H,10,General Election,G,Scott Perry,Perry,61618
Pennsylvania,House,H,10,General Election,G,Janelle Stelson,Stelson,20078065
Pennsylvania,House,H,11,General Election,G,Jim Atkinson,Atkinson,20078066
Pennsylvania,House,H,11,General Election,G,Lloyd Smucker,Smucker,64833
Pennsylvania,House,H,12,General Election,G,James Hayes,Hayes,20076973
Pennsylvania,House,H,12,General Election,G,Summer Lee,Lee,20074835
Pennsylvania,House,H,12,General Election,G,Write-ins,Write-ins,21303
Pennsylvania,House,H,13,General Election,G,Beth Farnham,Farnham,20078069
Pennsylvania,House,H,13,General Election,G,John Joyce,Joyce,19966
Pennsylvania,House,H,14,General Election,G,Chris Dziados,Dziados,20078071
Pennsylvania,House,H,14,General Election,G,Guy Reschenthaler,Reschenthaler,19975
Pennsylvania,House,H,15,General Election,G,Glenn Thompson,Thompson,58283
Pennsylvania,House,H,15,General Election,G,Zach Womer,Womer,20078072
Pennsylvania,House,H,16,General Election,G,Mike Kelly,Kelly,60917
Pennsylvania,House,H,16,General Election,G,Preston Nouri,Nouri,20076975
Pennsylvania,House,H,17,General Election,G,Chris Deluzio,Deluzio,20074838
Pennsylvania,House,H,17,General Election,G,Rob Mercuri,Mercuri,20078074
Pennsylvania,President,P,0,General Election,G,Kamala Harris,Harris,64984
Pennsylvania,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Pennsylvania,President,P,0,General Election,G,Jill Stein,Stein,895
Pennsylvania,President,P,0,General Election,G,Donald Trump,Trump,8639
Pennsylvania,President,P,0,General Election,G,Write-ins,Write-ins,21303
Pennsylvania,Senate,S,0,General Election,G,Bob Casey,Casey,39527
Pennsylvania,Senate,S,0,General Election,G,Leila Hazou,Hazou,20078802
Pennsylvania,Senate,S,0,General Election,G,Dave McCormick,McCormick,20074811
Pennsylvania,Senate,S,0,General Election,G,Marty Selker,Selker,20078804
Pennsylvania,Senate,S,0,General Election,G,John Thomas,Thomas,20078805
Pennsylvania,Senate,S,0,General Election,G,Write-ins,Write-ins,21303
Rhode Island,House,H,1,General Election,G,Gabriel Amo,Amo,20077020
Rhode Island,House,H,1,General Election,G,C.D. Reynolds,Reynolds,20078724
Rhode Island,House,H,1,General Election,G,Allen Waters,Waters,20073411
Rhode Island,House,H,2,General Election,G,Steven Corvi,Corvi,20078454
Rhode Island,House,H,2,General Election,G,Seth Magaziner,Magaziner,20076604
Rhode Island,President,P,0,General Election,G,Claudia De la Cruz,De la Cruz,20078288
Rhode Island,President,P,0,General Election,G,Kamala Harris,Harris,64984
Rhode Island,President,P,0,General Election,G,Robert F. Kennedy Jr.,Kennedy,20077008
Rhode Island,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Rhode Island,President,P,0,General Election,G,Jill Stein,Stein,895
Rhode Island,President,P,0,General Election,G,Donald Trump,Trump,8639
Rhode Island,President,P,0,General Election,G,Robby Wells,Wells,20073324
Rhode Island,President,P,0,General Election,G,Write-ins,Write-ins,21303
Rhode Island,Senate,S,0,General Election,G,Patricia Morgan,Morgan,20072959
Rhode Island,Senate,S,0,General Election,G,Sheldon Whitehouse,Whitehouse,40102
Rhode Island,Senate,S,0,General Election,G,Write-ins,Write-ins,21303
South Carolina,House,H,1,General Election,G,Nancy Mace,Mace,63782
South Carolina,House,H,1,General Election,G,Michael Moore,Moore,20076977
South Carolina,House,H,2,General Election,G,David Robinson,Robinson,20078557
South Carolina,House,H,2,General Election,G,Joe Wilson,Wilson,1410
South Carolina,House,H,3,General Election,G,Bryon Best,Best,20078558
South Carolina,House,H,3,General Election,G,Sheri Biggs,Biggs,20078711
South Carolina,House,H,4,General Election,G,Kathryn Harvey,Harvey,20078458
South Carolina,House,H,4,General Election,G,William Timmons,Timmons,20394
South Carolina,House,H,5,General Election,G,Evangeline Hundley,Hundley,20075366
South Carolina,House,H,5,General Election,G,Ralph Norman,Norman,51896
South Carolina,House,H,6,General Election,G,Duke Buckner,Buckner,20075357
South Carolina,House,H,6,General Election,G,Jim Clyburn,Clyburn,615
South Carolina,House,H,7,General Election,G,Russell Fry,Fry,20075361
South Carolina,House,H,7,General Election,G,Mal Hyman,Hyman,65141
South Carolina,Issue,I1,0,General Election,G,No,No,3
South Carolina,Issue,I1,0,General Election,G,Yes,Yes,2
South Carolina,President,P,0,General Election,G,Claudia De la Cruz,De la Cruz,20078288
South Carolina,President,P,0,General Election,G,Kamala Harris,Harris,64984
South Carolina,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
South Carolina,President,P,0,General Election,G,Jill Stein,Stein,895
South Carolina,President,P,0,General Election,G,Randall Terry,Terry,61513
South Carolina,President,P,0,General Election,G,Donald Trump,Trump,8639
South Carolina,President,P,0,General Election,G,Cornel West,West,20078274
South Dakota,House,H,1,General Election,G,Sheryl Johnson,Johnson,20078289
South Dakota,House,H,1,General Election,G,Dusty Johnson,Johnson,20617
South Dakota,Issue,I1,0,General Election,G,No,No,3
South Dakota,Issue,I1,0,General Election,G,Yes,Yes,2
South Dakota,Issue 2,I2,0,General Election,G,No,No,3
South Dakota,Issue 2,I2,0,General Election,G,Yes,Yes,2
South Dakota,Issue 3,I3,0,General Election,G,No,No,3
South Dakota,Issue 3,I3,0,General Election,G,Yes,Yes,2
South Dakota,President,P,0,General Election,G,Kamala Harris,Harris,64984
South Dakota,President,P,0,General Election,G,Robert F. Kennedy Jr.,Kennedy,20077008
South Dakota,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
South Dakota,President,P,0,General Election,G,Donald Trump,Trump,8639
Tennessee,House,H,1,General Election,G,Richard Baker,Baker,20076609
Tennessee,House,H,1,General Election,G,Levi Brake,Brake,20078461
Tennessee,House,H,1,General Election,G,Diana Harshbarger,Harshbarger,20073935
Tennessee,House,H,1,General Election,G,Kevin Jenkins,Jenkins,20078459
Tennessee,House,H,2,General Election,G,Tim Burchett,Burchett,20787
Tennessee,House,H,2,General Election,G,Jane George,George,20078462
Tennessee,House,H,3,General Election,G,Jack Allen,Allen,20078463
Tennessee,House,H,3,General Election,G,Chuck Fleischmann,Fleischmann,60964
Tennessee,House,H,3,General Election,G,Jean Howard-Hill,Howard-Hill,51222
Tennessee,House,H,3,General Election,G,Stephen King,King,20078464
Tennessee,House,H,4,General Election,G,Victoria Broderick,Broderick,20078465
Tennessee,House,H,4,General Election,G,Scott DesJarlais,DesJarlais,61091
Tennessee,House,H,4,General Election,G,Earnest Ensley,Ensley,20078466
Tennessee,House,H,4,General Election,G,Keith Nolan,Nolan,20078467
Tennessee,House,H,5,General Election,G,Maryam Abolfazli,Abolfazli,20078729
Tennessee,House,H,5,General Election,G,Yomi Faparusi,Faparusi,20073805
Tennessee,House,H,5,General Election,G,Jim Larkin,Larkin,20078468
Tennessee,House,H,5,General Election,G,Andy Ogles,Ogles,20076818
Tennessee,House,H,5,General Election,G,Bob Titley,Titley,20078469
Tennessee,House,H,6,General Election,G,Lore Bergman,Bergman,20078762
Tennessee,House,H,6,General Election,G,John Rose,Rose,20411
Tennessee,House,H,7,General Election,G,Megan Barry,Barry,20078470
Tennessee,House,H,7,General Election,G,Mark Green,Green,1453
Tennessee,House,H,7,General Election,G,Shaun Greene,Greene,20078471
Tennessee,House,H,8,General Election,G,Sarah Freeman,Freeman,20078763
Tennessee,House,H,8,General Election,G,James Hart,Hart,1431
Tennessee,House,H,8,General Election,G,David Kustoff,Kustoff,65268
Tennessee,House,H,9,General Election,G,Charlotte Bergmann,Bergmann,60986
Tennessee,House,H,9,General Election,G,Wendell Wells Blankenship,Blankenship,20078472
Tennessee,House,H,9,General Election,G,Dennis Clark,Clark,20073944
Tennessee,House,H,9,General Election,G,Steve Cohen,Cohen,41288
Tennessee,President,P,0,General Election,G,Jay Bowman,Bowman,20078874
Tennessee,President,P,0,General Election,G,Claudia De la Cruz,De la Cruz,20078288
Tennessee,President,P,0,General Election,G,Rachele Fruit,Fruit,20078828
Tennessee,President,P,0,General Election,G,Kamala Harris,Harris,64984
Tennessee,President,P,0,General Election,G,Robert F. Kennedy Jr.,Kennedy,20077008
Tennessee,President,P,0,General Election,G,Jill Stein,Stein,895
Tennessee,President,P,0,General Election,G,Donald Trump,Trump,8639
Tennessee,President,P,0,General Election,G,Write-ins,Write-ins,21303
Tennessee,Senate,S,0,General Election,G,Marsha Blackburn,Blackburn,682
Tennessee,Senate,S,0,General Election,G,Tharon Chandler,Chandler,65322
Tennessee,Senate,S,0,General Election,G,Gloria Johnson,Johnson,20078761
Tennessee,Senate,S,0,General Election,G,Pamela Moses,Moses,20078727
Tennessee,Senate,S,0,General Election,G,Hastina Robinson,Robinson,20078728
Texas,House,H,1,General Election,G,Nathaniel Moran,Moran,20074315
Texas,House,H,2,General Election,G,Dan Crenshaw,Crenshaw,19478
Texas,House,H,2,General Election,G,Peter Filler,Filler,20077204
Texas,House,H,3,General Election,G,Keith Self,Self,20074322
Texas,House,H,3,General Election,G,Sandeep Srivastava,Srivastava,20074422
Texas,House,H,4,General Election,G,Simon Cardell,Cardell,20077206
Texas,House,H,4,General Election,G,Pat Fallon,Fallon,20073300
Texas,House,H,5,General Election,G,Lance Gooden,Gooden,19491
Texas,House,H,5,General Election,G,Ruth Torres,Torres,20077208
Texas,House,H,6,General Election,G,Jake Ellzey,Ellzey,19499
Texas,House,H,6,General Election,G,John Love,Love,20073354
Texas,House,H,7,General Election,G,Lizzie Fletcher,Fletcher,19405
Texas,House,H,7,General Election,G,Caroline Kane,Kane,20077215
Texas,House,H,8,General Election,G,Laura Jones,Jones,20074425
Texas,House,H,8,General Election,G,Morgan Luttrell,Luttrell,20074338
Texas,House,H,9,General Election,G,Al Green,Green,37280
Texas,House,H,10,General Election,G,Theresa Boisseau,Boisseau,20077218
Texas,House,H,10,General Election,G,Michael McCaul,McCaul,38751
Texas,House,H,10,General Election,G,Jeff Miller,Miller,20078873
Texas,House,H,11,General Election,G,August Pfluger,Pfluger,20073574
Texas,House,H,12,General Election,G,Craig Goldman,Goldman,20077426
Texas,House,H,12,General Election,G,Trey Hunt,Hunt,20074427
Texas,House,H,13,General Election,G,Ronny Jackson,Jackson,20073845
Texas,House,H,14,General Election,G,Rhonda Hart,Hart,20077552
Texas,House,H,14,General Election,G,Randy Weber,Weber,61980
Texas,House,H,15,General Election,G,Monica De La Cruz,De La Cruz,20073578
Texas,House,H,15,General Election,G,Michelle Vallejo,Vallejo,20074435
Texas,House,H,16,General Election,G,Irene Armendariz Jackson,Armendariz Jackson,20073847
Texas,House,H,16,General Election,G,Veronica Escobar,Escobar,19425
Texas,House,H,16,General Election,G,Write-ins,Write-ins,21303
Texas,House,H,17,General Election,G,Mark Lorenzen,Lorenzen,20077554
Texas,House,H,17,General Election,G,Pete Sessions,Sessions,358
Texas,House,H,18,General Election,G,Lana Centonze,Centonze,20077225
Texas,House,H,18,General Election,G,Sylvester Turner,Turner,20077041
Texas,House,H,18,General Election,G,Write-ins,Write-ins,21303
Texas,House,H,19,General Election,G,Jodey Arrington,Arrington,64621
Texas,House,H,19,General Election,G,Bernard Johnson,Johnson,20078185
Texas,House,H,19,General Election,G,Nathan Lewis,Lewis,20074499
Texas,House,H,20,General Election,G,Joaquin Castro,Castro,58407
Texas,House,H,21,General Election,G,Kristin Hook,Hook,20077427
Texas,House,H,21,General Election,G,Bob King,King,20078700
Texas,House,H,21,General Election,G,Chip Roy,Roy,19527
Texas,House,H,22,General Election,G,Marquette Greene-Scott,Greene-Scott,20077428
Texas,House,H,22,General Election,G,Troy Nehls,Nehls,20073581
Texas,House,H,23,General Election,G,Tony Gonzales,Gonzales,20073272
Texas,House,H,23,General Election,G,Santos Limon,Limon,20077230
Texas,House,H,24,General Election,G,Sam Eppler,Eppler,20077236
Texas,House,H,24,General Election,G,Beth Van Duyne,Van Duyne,20073274
Texas,House,H,25,General Election,G,Roger Williams,Williams,62001
Texas,House,H,25,General Election,G,Write-ins,Write-ins,21303
Texas,House,H,26,General Election,G,Brandon Gill,Gill,20077434
Texas,House,H,26,General Election,G,Phil Gray,Gray,65546
Texas,House,H,26,General Election,G,Ernest Lineberger,Lineberger,20077555
Texas,House,H,27,General Election,G,Michael Cloud,Cloud,801
Texas,House,H,27,General Election,G,Tanya Lloyd,Lloyd,20077556
Texas,House,H,28,General Election,G,Henry Cuellar,Cuellar,327
