state,jurisdiction,precinct_id,total_turnout_2022,precinct_cbs,county,n,ind,dem,rep,vote10,vote12,vote14,vote16,vote18,vote20,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col
AZ,MARICOPA,0080 BUCKEYE,388,04013_0080 BUCKEYE,MARICOPA,1856,707,467,597,510,537,361,757,669,1093,0.483486735,0.516513265,0.211206897,0.253232759,0.301185345,0.234375,0.521551724,0.011314655,0.445581897,0.021551724,0.399209486,0.263692829,0.337097685,0.776001492,0.223998508,0.389893333,0.131658391
AZ,MARICOPA,0081 BUCKLEY,368,04013_0081 BUCKLEY,MARICOPA,2750,1035,935,616,819,838,542,1141,1038,1716,0.509191176,0.490808824,0.240902475,0.255094614,0.263100437,0.240902475,0.587636364,0.012363636,0.330909091,0.069090909,0.400232019,0.361562258,0.238205723,0.736559369,0.263440631,0.420550416,0.167085948
AZ,MARICOPA,0082 BUFFALO RIDGE,952,04013_0082 BUFFALO RIDGE,MARICOPA,3888,1284,1032,1347,1462,1584,1004,2065,1945,2934,0.462752199,0.537247801,0.155389761,0.245433496,0.338307178,0.260869565,0.806584362,0.010030864,0.114454733,0.068930041,0.350532351,0.281736282,0.367731368,0.583229569,0.416770431,0.461653405,0.344930957
AZ,MARICOPA,0083 BULLARD,0,04013_0083 BULLARD,MARICOPA,32,13,8,8,11,11,7,16,14,21,0.46875,0.53125,0.1875,0.34375,0.3125,0.15625,0.7,0,0.266666667,0.033333333,0.448275862,0.275862069,0.275862069,0.65352804900000006,0.346471951,0.460401264,0.239598736
AZ,MARICOPA,0084 BULLMOOSE,701,04013_0084 BULLMOOSE,MARICOPA,1932,529,548,732,1021,1064,770,1246,1187,1595,0.472395833,0.527604167,0.133678756,0.221243523,0.280829016,0.364248705,0.813146998,0.004140787,0.122153209,0.060559006,0.292426755,0.302929795,0.404643449,0.447059288,0.552940712,0.365844143,0.447302855
AZ,MARICOPA,0085 BUNKER PEAK,102,04013_0085 BUNKER PEAK,MARICOPA,481,173,99,181,157,159,104,219,194,288,0.485355649,0.51464435100000006,0.168399168,0.230769231,0.299376299,0.301455301,0.642411642,0.002079002,0.345114345,0.01039501,0.381898455,0.218543046,0.399558499,0.686736496,0.313263504,0.43417455,0.208237092
AZ,MARICOPA,0086 BURGESS,139,04013_0086 BURGESS,MARICOPA,3089,1179,1399,386,860,877,456,1215,1037,1787,0.459230267,0.540769733,0.246677472,0.271961102,0.282982172,0.198379254,0.28941405,0.059242473,0.606992554,0.044350923,0.397773279,0.471997301,0.13022942,0.747984223,0.252015777,0.207384524,0.082029525
AZ,MARICOPA,0087 BUTLER,511,04013_0087 BUTLER,MARICOPA,3954,1497,1335,919,1065,1090,682,1450,1329,2334,0.481462542,0.518537458,0.254172989,0.272129489,0.281487102,0.19221042,0.557157309,0.050075873,0.298431968,0.094334851,0.399093575,0.355905092,0.245001333,0.739061754,0.260938246,0.400666624,0.156490685
AZ,MARICOPA,0088 CACTUS GLEN,1116,04013_0088 CACTUS GLEN,MARICOPA,2775,737,638,1245,1340,1387,1082,1671,1672,2203,0.473246565,0.526753435,0.118240807,0.145638068,0.330569575,0.40555155,0.875315315,0.006486486,0.046846847,0.071351351,0.28129771,0.24351145,0.47519084,0.332680255,0.667319745,0.289739432,0.585575883
AZ,MARICOPA,0089 CACTUS WREN,89,04013_0089 CACTUS WREN,MARICOPA,936,385,340,167,217,225,119,341,312,565,0.444805195,0.555194805,0.302350427,0.258547009,0.297008547,0.142094017,0.355769231,0.060897436,0.463675214,0.11965812,0.43161435,0.381165919,0.187219731,0.738270495,0.261729505,0.25716215,0.098607081
AZ,MARICOPA,0090 CAIRO,492,04013_0090 CAIRO,MARICOPA,2561,708,1148,545,1191,1224,949,1517,1494,1964,0.522557866,0.477442134,0.223046875,0.259765625,0.261328125,0.255859375,0.813354159,0.007809449,0.124951191,0.053885201,0.294877135,0.478134111,0.226988755,0.352424595,0.647575405,0.276418441,0.536935717
AZ,MARICOPA,0091 CALAVAR,422,04013_0091 CALAVAR,MARICOPA,1582,469,416,611,632,663,431,842,793,1130,0.452758402,0.547241598,0.156329114,0.225949367,0.294303797,0.323417722,0.779393173,0.01517067,0.170037927,0.03539823,0.313502674,0.278074866,0.40842246,0.719138655,0.280861345,0.55475569,0.224637483
AZ,MARICOPA,0092 CALAVEROS,508,04013_0092 CALAVEROS,MARICOPA,1488,337,509,537,925,952,764,1078,1077,1263,0.487886945,0.512113055,0.114247312,0.174731183,0.35483871,0.356182796,0.891801075,0.004704301,0.061155914,0.04233871,0.243673174,0.368040492,0.388286334,0.239935098,0.760064902,0.208577641,0.683223434
AZ,MARICOPA,0093 CALYPSO,975,04013_0093 CALYPSO,MARICOPA,2122,536,470,1002,813,856,725,1132,1169,1588,0.409348442,0.590651558,0.042412818,0.045711593,0.192271442,0.719604147,0.901508011,0.003298775,0.069745523,0.025447691,0.266932271,0.234063745,0.499003984,0.652876653,0.347123347,0.58320112,0.318306891
AZ,MARICOPA,0094 CAMBRIDGE,10,04013_0094 CAMBRIDGE,MARICOPA,626,235,282,70,111,122,60,200,169,318,0.491935484,0.508064516,0.319488818,0.345047923,0.242811502,0.092651757,0.428115016,0.019169329,0.523961661,0.028753994,0.400340716,0.480408859,0.119250426,0.777837362,0.222162638,0.323686674,0.104428342
AZ,MARICOPA,0095 CAMELOT,1638,04013_0095 CAMELOT,MARICOPA,4861,1368,1447,1810,2284,2473,1753,2912,2958,3934,0.497514499,0.502485501,0.176095454,0.15655215,0.432421312,0.234931084,0.795103888,0.012548858,0.08743057,0.104916684,0.295783784,0.312864865,0.391351351,0.250330379,0.749669621,0.194471906,0.600631982
AZ,MARICOPA,0096 CAMEO,1429,04013_0096 CAMEO,MARICOPA,3078,712,769,1383,1340,1401,1253,1827,1972,2444,0.444697463,0.555302537,0.0152945,0.027660267,0.189391474,0.767653759,0.924951267,0.003898635,0.049382716,0.021767381,0.248603352,0.268505587,0.482891061,0.610561953,0.389438047,0.561893626,0.363057641
AZ,MARICOPA,0097 CAMPBELL,1275,04013_0097 CAMPBELL,MARICOPA,3805,1022,710,1868,1667,1747,1162,2167,2097,2990,0.492738315,0.507261685,0.199526814,0.236855941,0.373817035,0.18980021,0.837056505,0.00499343,0.099605782,0.058344284,0.283888889,0.197222222,0.518888889,0.577177023,0.422822977,0.475385011,0.361671494
AZ,MARICOPA,0098 CAMPBELL PARK,453,04013_0098 CAMPBELL PARK,MARICOPA,1882,612,659,513,691,742,507,974,970,1418,0.47642015,0.52357985,0.201912859,0.27151966,0.362380446,0.164187035,0.698237885,0.02092511,0.127753304,0.1530837,0.343049327,0.369394619,0.287556054,0.314453145,0.685546855,0.203358813,0.494879072
AZ,MARICOPA,0099 CANDLELIGHT,1343,04013_0099 CANDLELIGHT,MARICOPA,2973,724,554,1527,1597,1646,1153,1892,1822,2394,0.489225589,0.510774411,0.140935082,0.259670367,0.27884292,0.320551631,0.857719475,0.002018163,0.109989909,0.030272452,0.258110517,0.197504456,0.544385027,0.511709147,0.488290853,0.429282273,0.428437202
AZ,MARICOPA,0100 CANTERBURY,972,04013_0100 CANTERBURY,MARICOPA,2721,630,914,1012,1596,1650,1251,1909,1847,2272,0.476804124,0.523195876,0.101470588,0.196323529,0.337867647,0.364338235,0.85630283,0.006247703,0.088202867,0.049246601,0.246478873,0.357589984,0.395931142,0.442036779,0.557963221,0.370868905,0.485433925
AZ,MARICOPA,0101 CANYON,121,04013_0101 CANYON,MARICOPA,252,51,49,135,143,153,129,174,178,213,0.476190476,0.523809524,0.043650794,0.095238095,0.305555556,0.555555556,0.952191235,0,0.015936255,0.03187251,0.217021277,0.208510638,0.574468085,0.29601224,0.70398776,0.279757191,0.672434044
AZ,MARICOPA,0102 CANYON RIM,1004,04013_0102 CANYON RIM,MARICOPA,3584,1070,749,1567,1328,1434,840,1913,1771,2676,0.484204641,0.515795359,0.17839196,0.283361251,0.376605248,0.161641541,0.811662946,0.007254464,0.150948661,0.030133929,0.316007088,0.221204962,0.46278795,0.500363074,0.499636926,0.390096378,0.421566569
AZ,MARICOPA,0103 CANYON SPRINGS,720,04013_0103 CANYON SPRINGS,MARICOPA,2465,748,440,1159,809,857,498,1206,1143,1867,0.486332109,0.513667891,0.18336714,0.254766734,0.374442191,0.187423935,0.842596349,0.005679513,0.090872211,0.060851927,0.318704729,0.18747337,0.4938219,0.572439468,0.427560532,0.476029151,0.366567198
AZ,MARICOPA,0104 CAPITOL SCHOOL,28,04013_0104 CAPITOL SCHOOL,MARICOPA,944,384,406,104,210,228,112,319,287,473,0.457844184,0.542155816,0.253446448,0.367974549,0.235418876,0.143160127,0.446447508,0.039236479,0.474019088,0.040296925,0.429530201,0.454138702,0.116331096,0.693724453,0.306275547,0.300149546,0.146297962
AZ,MARICOPA,0105 CARDINAL,1061,04013_0105 CARDINAL,MARICOPA,3286,872,1126,1100,1688,1767,1343,2119,2099,2696,0.499693252,0.500306748,0.16737675,0.195678637,0.360012173,0.276932441,0.735464231,0.00913242,0.103500761,0.151902588,0.281471917,0.363460297,0.355067786,0.251847396,0.748152604,0.174107591,0.56135664
AZ,MARICOPA,0106 CAREFREE,1963,04013_0106 CAREFREE,MARICOPA,3114,638,588,1682,1417,1482,1296,1867,1931,2437,0.482148601,0.517851399,0.057500803,0.065210408,0.310954064,0.566334725,0.928290766,0.004911591,0.034381139,0.032416503,0.219394773,0.202200825,0.578404402,0.330611314,0.669388686,0.303786632,0.624504135
AZ,MARICOPA,0107 CARL,226,04013_0107 CARL,MARICOPA,3522,1362,1523,505,897,925,485,1312,1151,1992,0.463058419,0.536941581,0.32879046,0.272004543,0.239352641,0.159852357,0.257808064,0.015616127,0.707268597,0.019307212,0.401769912,0.449262537,0.148967552,0.849088863,0.150911137,0.205389143,0.052418921
AZ,MARICOPA,0108 CARLA VISTA,450,04013_0108 CARLA VISTA,MARICOPA,2730,1016,959,627,958,1011,567,1292,1178,1839,0.46728281,0.53271719,0.238548919,0.272260901,0.283253939,0.20593624,0.497435897,0.007326007,0.446886447,0.048351648,0.39046887,0.368562644,0.240968486,0.733983579,0.266016421,0.348644891,0.148791007
AZ,MARICOPA,0109 CAROL ANN,1107,04013_0109 CAROL ANN,MARICOPA,4308,1395,1023,1652,1453,1524,959,2001,1839,2958,0.482138688,0.517861312,0.171853228,0.267998142,0.319786345,0.240362285,0.750696379,0.012302693,0.169916435,0.067084494,0.342751843,0.251351351,0.405896806,0.692911393,0.307088607,0.511760638,0.238935741
AZ,MARICOPA,0110 CARON,630,04013_0110 CARON,MARICOPA,2780,907,842,878,1093,1104,683,1400,1254,1925,0.473246565,0.526753435,0.19395466,0.240374235,0.297589061,0.268082044,0.623021583,0.018705036,0.308992806,0.049280576,0.345260754,0.320517701,0.334221545,0.709359051,0.290640949,0.422902543,0.20011904
AZ,MARICOPA,0111 CARRIAGE LANE,602,04013_0111 CARRIAGE LANE,MARICOPA,3055,985,1034,891,1275,1312,831,1679,1609,2346,0.481420585,0.518579415,0.167321546,0.297969876,0.314669286,0.220039293,0.754500818,0.012765957,0.183633388,0.049099836,0.338487973,0.35532646,0.306185567,0.599450136,0.400549864,0.439541237,0.314959581
AZ,MARICOPA,0112 CARVER,475,04013_0112 CARVER,MARICOPA,3827,1251,1660,750,1402,1485,979,1912,1801,2637,0.480591497,0.519408503,0.180867747,0.273392577,0.330371145,0.215368531,0.497517638,0.058792788,0.382022472,0.061667102,0.341709915,0.453428025,0.20486206,0.608327019,0.391672981,0.279346263,0.218171375
AZ,MARICOPA,0113 CASHION,215,04013_0113 CASHION,MARICOPA,4203,1670,1794,572,1018,1111,492,1597,1340,2566,0.45686747,0.54313253,0.271710683,0.348084701,0.266952177,0.113252439,0.28146562,0.064715679,0.61598858,0.037830121,0.413776016,0.444499504,0.14172448,0.587032687,0.412967313,0.155203936,0.126261684
AZ,MARICOPA,0114 CATAMARAN,1116,04013_0114 CATAMARAN,MARICOPA,2672,748,542,1242,1191,1246,891,1518,1443,2044,0.470499812,0.529500188,0.150187266,0.223970037,0.344194757,0.28164794,0.821856287,0.009730539,0.103667665,0.064745509,0.295418641,0.214060032,0.490521327,0.463636102,0.536363898,0.372746299,0.449109989
AZ,MARICOPA,0115 CAVE BUTTES,612,04013_0115 CAVE BUTTES,MARICOPA,2437,780,618,933,852,927,573,1271,1221,1814,0.467768595,0.532231405,0.151067323,0.307881773,0.385057471,0.155993432,0.789322382,0.006570842,0.081724846,0.12238193,0.334620335,0.265122265,0.4002574,0.58054918,0.41945082,0.456554295,0.332768086
AZ,MARICOPA,0116 CAVE CREEK,1979,04013_0116 CAVE CREEK,MARICOPA,3886,956,713,1987,1820,1888,1464,2321,2350,3058,0.493426141,0.506573859,0.091776231,0.112657902,0.338489301,0.457076566,0.909090909,0.003862993,0.050218903,0.036827195,0.261487965,0.195021882,0.543490153,0.407618409,0.592381591,0.36762534,0.541465569
AZ,MARICOPA,0117 CELAYA,384,04013_0117 CELAYA,MARICOPA,3052,1179,1092,601,772,823,517,1167,1097,1874,0.48740888,0.51259112,0.304490331,0.306456899,0.242215667,0.146837103,0.631061599,0.069134993,0.21887287,0.080930537,0.41051532,0.380222841,0.209261838,0.526541998,0.473458002,0.32473674,0.306324859
AZ,MARICOPA,0118 CENTENNIAL,430,04013_0118 CENTENNIAL,MARICOPA,1959,683,582,615,658,673,413,911,819,1287,0.463589744,0.536410256,0.239141543,0.292284108,0.276954522,0.191619826,0.670239918,0.011740684,0.292496172,0.025523226,0.363297872,0.309574468,0.32712766,0.703279925,0.296720075,0.452263264,0.217976655
AZ,MARICOPA,0119 CENTRAL HIGH,277,04013_0119 CENTRAL HIGH,MARICOPA,2971,1051,1314,447,801,835,550,1234,1208,1883,0.507138001,0.492861999,0.231054227,0.344897272,0.229033345,0.195015157,0.631986532,0.02996633,0.276767677,0.061279461,0.373755334,0.467283073,0.158961593,0.482752332,0.517247668,0.293009377,0.338977155
AZ,MARICOPA,0120 CHALLENGER,142,04013_0120 CHALLENGER,MARICOPA,1855,784,677,306,394,394,211,554,503,938,0.438461538,0.561538462,0.306199461,0.28032345,0.269002695,0.144474394,0.378975741,0.077088949,0.459299191,0.084636119,0.44368987,0.383135257,0.173174873,0.827252031,0.172747969,0.303206472,0.075769269
AZ,MARICOPA,0121 CHANDLER HEIGHTS,1933,04013_0121 CHANDLER HEIGHTS,MARICOPA,4387,1127,1028,2013,1855,1985,1502,2568,2629,3557,0.470439963,0.529560037,0.111465694,0.116708457,0.334625028,0.437200821,0.814181487,0.011171911,0.086639307,0.088007296,0.270393474,0.246641075,0.482965451,0.42703424,0.57296576,0.347525055,0.466656432
AZ,MARICOPA,0122 CHAPARRAL,829,04013_0122 CHAPARRAL,MARICOPA,2275,625,675,819,1098,1123,875,1357,1331,1795,0.442876048,0.557123952,0.108322325,0.203874945,0.272126816,0.415675914,0.883076923,0.003956044,0.068571429,0.044395604,0.294950448,0.318546484,0.386503067,0.409973689,0.590026311,0.353840696,0.529236227
AZ,MARICOPA,0123 CHAVEZ,58,04013_0123 CHAVEZ,MARICOPA,1636,643,760,159,390,422,229,561,463,826,0.453703704,0.546296296,0.274617737,0.262996942,0.249541284,0.212844037,0.274449878,0.066625917,0.636308068,0.022616137,0.411651729,0.486555698,0.101792574,0.833861456,0.166138544,0.227890501,0.046559377
AZ,MARICOPA,0124 CHEATHAM,315,04013_0124 CHEATHAM,MARICOPA,2753,996,1221,435,799,843,487,1177,1137,1846,0.458962091,0.541037909,0.231020705,0.296767163,0.324736651,0.147475481,0.386124228,0.158009444,0.375953505,0.079912822,0.375565611,0.46040724,0.164027149,0.63388865,0.36611135,0.229757001,0.156367227
AZ,MARICOPA,0125 CHENEY,1757,04013_0125 CHENEY,MARICOPA,3252,817,580,1674,1628,1692,1391,2022,2017,2632,0.507720815,0.492279185,0.16056598,0.113503537,0.346354968,0.379575515,0.837945879,0.005227552,0.038437884,0.118388684,0.266037121,0.188863562,0.545099316,0.205529532,0.794470468,0.173296609,0.66464927
AZ,MARICOPA,0126 CHILTON,413,04013_0126 CHILTON,MARICOPA,1830,615,576,510,669,691,425,908,861,1341,0.485164835,0.514835165,0.160655738,0.333333333,0.312568306,0.193442623,0.73715847,0.013661202,0.192896175,0.056284153,0.361552028,0.338624339,0.299823633,0.607234696,0.392765304,0.436204824,0.300953646
AZ,MARICOPA,0127 CHOLLA,699,04013_0127 CHOLLA,MARICOPA,4399,1578,1468,1116,1395,1437,924,1927,1777,2748,0.487832874,0.512167126,0.221691678,0.268303774,0.292633015,0.217371533,0.637872244,0.028415549,0.279836326,0.053875881,0.379144642,0.352715041,0.268140317,0.703443838,0.296556162,0.435860466,0.202011778
AZ,MARICOPA,0128 CHRISTY,459,04013_0128 CHRISTY,MARICOPA,1729,537,497,604,663,686,450,917,821,1214,0.465849387,0.534150613,0.171775593,0.246963563,0.3470214,0.234239445,0.716020821,0.010410642,0.210526316,0.063042221,0.327838828,0.303418803,0.368742369,0.700546935,0.299453065,0.496395863,0.219624958
AZ,MARICOPA,0129 CIELO,1201,04013_0129 CIELO,MARICOPA,3246,893,875,1313,1505,1580,1190,1951,1947,2595,0.473178295,0.526821705,0.12788906,0.160862866,0.322650231,0.388597843,0.851201479,0.007085644,0.049599507,0.09211337,0.289840961,0.283998702,0.426160338,0.207948387,0.792051613,0.174593035,0.676608443
AZ,MARICOPA,0130 CIELO GRANDE,699,04013_0130 CIELO GRANDE,MARICOPA,2756,856,726,1021,1031,1102,697,1413,1334,2047,0.480586081,0.519413919,0.198257081,0.288671024,0.29956427,0.213507625,0.805515239,0.015239478,0.107039187,0.072206096,0.32885132500000003,0.278908951,0.392239723,0.422553094,0.577446906,0.329684314,0.475830926
AZ,MARICOPA,0131 CINCO,0,04013_0131 CINCO,MARICOPA,3,1,0,2,0,0,0,1,1,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,0.616619399,0.383380601,0.147309337,0.186023996
AZ,MARICOPA,0132 CITRUS,469,04013_0132 CITRUS,MARICOPA,2367,674,978,594,1061,1102,815,1387,1351,1900,0.472434266,0.527565734,0.130122518,0.285593578,0.325306295,0.258977609,0.806506126,0.015209125,0.125897761,0.052386988,0.300089047,0.435440784,0.264470169,0.504237835,0.495762165,0.394208025,0.412298101
AZ,MARICOPA,0133 CITRUS GARDENS,898,04013_0133 CITRUS GARDENS,MARICOPA,3557,1077,1034,1255,1106,1151,799,1561,1492,2388,0.421097285,0.578902715,0.120888389,0.150688783,0.25836379,0.470059039,0.808390023,0.013605442,0.14399093,0.034013605,0.319964349,0.307189542,0.372846108,0.670688697,0.329311303,0.535982008,0.272408015
AZ,MARICOPA,0134 CITRUS GROVES,1460,04013_0134 CITRUS GROVES,MARICOPA,4852,1360,1226,1984,1476,1547,1181,2161,2116,3286,0.436220798,0.563779202,0.083969466,0.126676295,0.254590468,0.534763771,0.855111294,0.005976917,0.111706513,0.027205276,0.297592998,0.268271335,0.434135667,0.685596017,0.314403983,0.57694055,0.278170744
AZ,MARICOPA,0135 CLAY MINE,204,04013_0135 CLAY MINE,MARICOPA,467,105,71,260,211,218,174,280,271,369,0.493562232,0.506437768,0.098501071,0.119914347,0.385438972,0.39614561,0.912205567,0,0.055674518,0.032119914,0.240825688,0.162844037,0.596330275,0.38809019,0.61190981,0.347785714,0.564419853
AZ,MARICOPA,0136 CLEARVIEW,1016,04013_0136 CLEARVIEW,MARICOPA,3250,852,932,1274,1487,1564,1119,1915,1874,2603,0.476647077,0.523352923,0.148706897,0.220751232,0.332820197,0.297721675,0.847076923,0.005846154,0.065538462,0.081538462,0.278613473,0.304774362,0.416612165,0.396517668,0.603482332,0.330591643,0.51648528
AZ,MARICOPA,0137 CLEARWATER,534,04013_0137 CLEARWATER,MARICOPA,1242,301,297,572,647,675,535,803,818,1013,0.494736842,0.505263158,0.146655923,0.110394843,0.359387591,0.383561644,0.820450886,0.002415459,0.050724638,0.126409018,0.257264957,0.253846154,0.488888889,0.251550358,0.748449642,0.204016693,0.616434193
AZ,MARICOPA,0138 CLIFFVIEW,416,04013_0138 CLIFFVIEW,MARICOPA,1841,532,687,501,796,833,649,1076,1063,1444,0.453056769,0.546943231,0.14774579,0.233568713,0.324280282,0.294405215,0.828897338,0.008147746,0.105920695,0.057034221,0.309302326,0.399418605,0.29127907,0.357138771,0.642861229,0.285690097,0.543207241
AZ,MARICOPA,0139 CLOUD,1410,04013_0139 CLOUD,MARICOPA,4496,1434,1057,1809,1636,1788,1169,2218,2194,3308,0.497531418,0.502468582,0.201290036,0.185720641,0.422375445,0.19061387900000001,0.729092527,0.013790036,0.102758007,0.154359431,0.333488372,0.245813953,0.420697674,0.365193858,0.634806142,0.261299873,0.467792654
AZ,MARICOPA,0140 CLOVER,232,04013_0140 CLOVER,MARICOPA,1380,511,441,370,437,453,261,587,506,827,0.426900585,0.573099415,0.248005801,0.295141407,0.245105149,0.211747643,0.622463768,0.039855072,0.302173913,0.035507246,0.386535552,0.333585477,0.279878971,0.725301642,0.274698358,0.431289475,0.191174293
AZ,MARICOPA,0141 CLOVIS,204,04013_0141 CLOVIS,MARICOPA,817,274,199,272,328,344,219,425,380,561,0.471094711,0.528905289,0.136531365,0.259532595,0.257072571,0.346863469,0.725826193,0.007343941,0.246022032,0.020807834,0.367785235,0.267114094,0.365100671,0.636534164,0.363465836,0.453820229,0.272005964
AZ,MARICOPA,0142 CLUB WEST,1517,04013_0142 CLUB WEST,MARICOPA,5717,1770,1645,1973,2220,2402,1624,3064,3012,4393,0.474564337,0.525435663,0.166754156,0.206124234,0.397900262,0.229221347,0.7880007,0.013818436,0.101801644,0.09637922,0.328507795,0.305308092,0.366184113,0.313053163,0.686946837,0.238884371,0.549116328
AZ,MARICOPA,0143 COBBLE STONE,798,04013_0143 COBBLE STONE,MARICOPA,2455,774,575,991,1001,1064,657,1359,1356,1951,0.497942387,0.502057613,0.150366748,0.196821516,0.458435208,0.194376528,0.731160896,0.006517312,0.09694501,0.165376782,0.330769231,0.245726496,0.423504274,0.329946256,0.670053744,0.237842472,0.493318424
AZ,MARICOPA,0144 COCOPAH,725,04013_0144 COCOPAH,MARICOPA,1832,488,405,829,881,913,711,1082,1054,1381,0.492872807,0.507127193,0.188389923,0.182365827,0.311610077,0.317634173,0.87267759600000006,0.003278689,0.059016393,0.065027322,0.283391405,0.235191638,0.481416957,0.377248364,0.622751636,0.327681783,0.544995813
AZ,MARICOPA,0145 COLBY,347,04013_0145 COLBY,MARICOPA,1084,300,248,470,333,357,252,471,497,719,0.462395543,0.537604457,0.0599631,0.107933579,0.233394834,0.598708487,0.898523985,0.004612546,0.074723247,0.022140221,0.294695481,0.243614931,0.461689587,0.72541206,0.27458794,0.650927867,0.247596118
AZ,MARICOPA,0146 COLDWATER RIDGE,300,04013_0146 COLDWATER RIDGE,MARICOPA,4165,1607,1660,738,1025,1083,555,1587,1403,2498,0.468400583,0.531599417,0.253541417,0.317647059,0.31212485,0.116686675,0.325150421,0.049097473,0.578098676,0.04765343,0.401248439,0.414481898,0.184269663,0.723236221,0.276763779,0.222953468,0.102196953
AZ,MARICOPA,0147 COLONIA,1719,04013_0147 COLONIA,MARICOPA,5941,1826,1718,2091,2254,2395,1538,3159,3035,4487,0.489643463,0.510356537,0.165628682,0.237838748,0.35566403,0.240868541,0.71048645,0.018683723,0.181282612,0.089547214,0.32404614,0.304880213,0.371073647,0.521403333,0.478596667,0.361577893,0.348908557
